Id,preco
1442,1462778.4935835449
1443,420000.0
1444,1734933.547738607
1445,338531.7643937567
1446,573924.226025324
1447,433269.230769274
1448,1411789.1370437099
1449,1250000.0
1450,401237.66497968725
1451,1039773.5831786894
1452,509993.0110111432
1453,1536567.0736452232
1454,344497.2578901034
1455,333391.1070768876
1456,308593.1558935363
1457,339111.3656210838
1458,620040.5382609059
1459,386000.0
1460,260000.0
1461,404029.6733457942
1462,863313.8640776693
1463,646944.7051745497
1464,453346.67371518555
1465,490577.62581488065
1466,498666.6666666806
1467,1933333.3333333333
1468,1100000.0795323378
1469,310560.30263401684
1470,1080997.0284995679
1471,327645.1612903259
1472,560428.7388351997
1473,551666.716442946
1474,495391.831258667
1475,2067860.1879625146
1476,806666.9943386776
1477,185000.0
1478,373033.3333333333
1479,496061.9429316757
1480,357032.0
1481,285197.24692526634
1482,252126.23637093563
1483,530000.0
1484,1800000.0
1485,600000.0
1486,503000.0
1487,452452.25277775025
1488,433901.86822225933
1489,544978.9063631826
1490,1234071.9892172609
1491,758428.8481657495
1492,343995.0024320439
1493,1264330.756879042
1494,790000.0
1495,522599.18005570996
1496,708099.8389692557
1497,2700615.33159608
1498,480000.0
1499,289440.64996239333
1500,401559.1338244374
1501,621272.1088434885
1502,750712.9181545782
1503,1195000.0
1504,1115082.4041357415
1505,723112.1222186747
1506,458554.41849837813
1507,497654.0222554824
1508,1342146.720791356
1509,410200.1254390944
1510,1357572.545944402
1511,400562.85714285716
1512,1905936.900750912
1513,675150.4211792332
1514,1171986.318447025
1515,498655.48180226964
1516,560000.0
1517,456192.6355885943
1518,509342.1512765445
1519,340000.0
1520,140000.0
1521,267944.9589634295
1522,602181.9647557631
1523,491722.4752127924
1524,425000.0
1525,260000.0
1526,215000.0
1527,540750.3313816872
1528,300000.0
1529,1267857.142857143
1530,658068.7704636955
1531,1462000.0
1532,2495000.034744442
1533,806666.9943386776
1534,330000.0
1535,339671.6981604037
1536,278566.27206763695
1537,4272412.694729778
1538,435506.3938744809
1539,440000.0
1540,707624.0935823303
1541,1499994.5551866742
1542,475000.0
1543,565449.9177303866
1544,266666.6666666667
1545,620223.3078021202
1546,381012.8765998556
1547,990000.0
1548,551747.2848121838
1549,385129.7207947534
1550,343006.58265881136
1551,397708.18566453183
1552,504098.8263705296
1553,1494186.4269854994
1554,1287101.733470227
1555,2026430.899704971
1556,259078.51963803126
1557,595000.0
1558,653999.4
1559,432841.9741650096
1560,400000.0
1561,550000.0
1562,495000.05132050585
1563,447000.0
1564,321336.80760593904
1565,501591.9580172974
1566,287442.28948396916
1567,211666.66666666666
1568,601833.2794298751
1569,393334.0866802333
1570,207443.78418967748
1571,317912.1985433672
1572,646454.4193859918
1573,858222.866646928
1574,615915.5555555728
1575,556117.3174703618
1576,424885.82753774227
1577,426161.9622860483
1578,270000.0
1579,447005.11603538087
1580,429250.0
1581,542564.1025642205
1582,1540074.8607235972
1583,312232.0988094706
1584,565000.0
1585,171872.27453429336
1586,401206.65520595736
1587,416666.6666666667
1588,1160879.1466297659
1589,379845.7988518912
1590,302497.5
1591,972267.5567972024
1592,367500.0
1593,381333.3333333333
1594,350000.0
1595,210655.7377049147
1596,611110.5915584352
1597,780000.0
1598,1120000.0
1599,1300000.0
1600,294707.1428194125
1601,2735740.6797863077
1602,573032.0
1603,373830.3904044055
1604,1003532.1716871931
1605,195457.33306327555
1606,376666.6666666667
1607,569761.6950264733
1608,618857.2572248364
1609,610500.0
1610,877630.3591872492
1611,950337.9266079408
1612,574264.1250651018
1613,300000.0
1614,457000.0
1615,394835.9223583272
1616,515000.0
1617,2811318.960454821
1618,665000.0
1619,1101881.5757505517
1620,310000.0
1621,546892.1609681001
1622,1323078.53159848
1623,461208.53456956195
1624,489686.7636615201
1625,547865.4453243597
1626,262855.54520036984
1627,1258630.0283066838
1628,349775.90909091174
1629,575000.0
1630,516388.88888888166
1631,1834042.5531914954
1632,470000.0
1633,816465.9688239471
1634,491564.4082582149
1635,1933333.3333333333
1636,409518.82292501227
1637,359365.91885102546
1638,2244779.1535345693
1639,631596.7883650574
1640,889235.8087260368
1641,453883.1728826354
1642,317422.46726396744
1643,1780924.7497555166
1644,1337192.87362792
1645,1402565.9355325552
1646,969809.9278505497
1647,699095.3631399762
1648,454319.9444172766
1649,856682.3715052806
1650,385845.1881188076
1651,986102.9201816886
1652,1267857.142857143
1653,682951.3594142743
1654,377428.5714285714
1655,1267857.142857143
1656,672184.4295119018
1657,1849994.7373215747
1658,377172.9514651379
1659,1461439.9959846728
1660,258340.8772431508
1661,439056.58169689844
1662,373041.4490332774
1663,699849.6369273865
1664,3875522.854838384
1665,425837.5305025145
1666,359367.4409412284
1667,505000.0
1668,317422.46726396744
1669,410250.8695451891
1670,630000.0
1671,330000.0
1672,1243766.1203720423
1673,590344.9541284456
1674,346850.6789280967
1675,1101375.0000003108
1676,581003.4651860392
1677,252922.01490431334
1678,367329.6511251155
1679,337506.26469528
1680,360641.5094339599
1681,357032.0
1682,524166.66666656354
1683,407919.32692090876
1684,260000.0
1685,1375000.0
1686,512442.1650919845
1687,360000.0
1688,410000.0
1689,408989.7187964088
1690,971338.2722984431
1691,987893.0875110188
1692,382500.0
1693,310000.0
1694,1321818.181818182
1695,475001.17237576423
1696,500303.92852684815
1697,357032.0
1698,337868.5875352955
1699,774819.0585999881
1700,348567.8285714368
1701,405011.8106839454
1702,831472.1666666666
1703,592551.5677822599
1704,795728.029928855
1705,1204098.7119343884
1706,919653.7877209941
1707,279105.1039026339
1708,572569.2524718577
1709,354401.03986459924
1710,1224073.257353062
1711,399000.0
1712,286798.51367774425
1713,260000.0
1714,338576.8300978144
1715,218844.5551838193
1716,246389.48575084683
1717,356732.71552152233
1718,355000.0
1719,340000.0
1720,335000.0
1721,360000.0
1722,887648.0000000702
1723,421142.7549327614
1724,550000.0
1725,956000.0
1726,361895.37215100153
1727,868333.5727454192
1728,940000.0
1729,1182082.3778362551
1730,263640.0215826513
1731,601907.8947367333
1732,605000.0
1733,1197500.0
1734,358249.8140436138
1735,1372515.5475349138
1736,472626.06659866695
1737,550000.1421997435
1738,384160.464262808
1739,601571.4285714286
1740,358102.0117603403
1741,745000.0
1742,1440000.0
1743,1150000.0
1744,233333.33333333334
1745,492562.0
1746,610561.8696884889
1747,2514180.0236603087
1748,420000.0
1749,1300000.0
1750,721043.6230372842
1751,464988.5040117416
1752,319689.244947012
1753,317545.86256156885
1754,447948.0708525634
1755,329272.9835484298
1756,215997.10341997963
1757,305708.56789663254
1758,320539.8513040946
1759,429666.34796396253
1760,993407.491095983
1761,861262.9826322533
1762,1109333.3333333333
1763,604285.7142857143
1764,1276002.1344953382
1765,2113318.6032748134
1766,580000.0
1767,470000.0
1768,461083.7443365293
1769,1774800.969283179
1770,1743438.3813066212
1771,515772.900344605
1772,545714.2857142682
1773,326666.6666666667
1774,370441.0084572075
1775,369000.0
1776,867526.9471104536
1777,510000.0
1778,862350.1250019019
1779,856842.3812356433
1780,195000.0
1781,399000.0
1782,339505.51166919083
1783,270000.0
1784,629460.5547650029
1785,650000.0
1786,677500.0114281654
1787,534270.7589663924
1788,431744.69935758365
1789,1903503.2319245748
1790,963313.2978711867
1791,834200.0
1792,679973.9528007569
1793,376972.2095077208
1794,728620.1873293024
1795,383333.3333333333
1796,2321294.276462826
1797,2455611.03460125
1798,362801.19888945913
1799,1252687.4260672696
1800,359983.82631030795
1801,606666.7639450737
1802,618000.0
1803,898568.9685933698
1804,1627549.0031944364
1805,350624.50318594626
1806,750000.0
1807,938407.1037716687
1808,632259.5932984635
1809,1699999.9452410026
1810,278000.0
1811,472638.28171965445
1812,406250.0
1813,833878.5310487777
1814,349788.25600557117
1815,420000.0406619029
1816,288197.72029563104
1817,480000.0
1818,609334.0392707146
1819,452368.22045161267
1820,424473.1122682316
1821,271463.4146341463
1822,540476.2654886369
1823,255000.0
1824,1544962.0
1825,516339.1857529257
1826,258833.2125665802
1827,353787.4142896909
1828,588982.9065891362
1829,1912654.7531625745
1830,986804.1679798092
1831,414000.0
1832,1066615.4718670126
1833,1066250.0
1834,1198640.3407823395
1835,332500.0
1836,373033.3333333333
1837,2224877.0959214144
1838,534125.0
1839,339211.28182642785
1840,982707.2324659618
1841,545714.2857142682
1842,296955.0
1843,354892.38359037315
1844,634062.2525604763
1845,269116.0145190402
1846,1790053.1532707885
1847,450284.7675120922
1848,1321895.8487399817
1849,1430201.5148491187
1850,372789.9345590963
1851,421225.07055794523
1852,562976.0954630238
1853,1003680.0
1854,470000.0
1855,593397.500248053
1856,750000.0
1857,1590427.7116929467
1858,237887.437867531
1859,500333.3333333724
1860,683558.9705927315
1861,1950043.3950824987
1862,787809.3160317625
1863,255332.41657036808
1864,350000.0
1865,950949.4013103307
1866,205000.0
1867,332208.33669916313
1868,417165.3730123604
1869,1400001.1357135735
1870,293990.52661544894
1871,367698.83655339875
1872,542858.1060529025
1873,890000.0
1874,1216756.3259921954
1875,543031.8328446238
1876,1416747.1373480204
1877,502176.67739927606
1878,1000000.0
1879,700000.0
1880,2714312.7049679374
1881,308633.844624773
1882,441823.88721841655
1883,734536.2973016052
1884,908765.9854977524
1885,495384.6153846178
1886,554018.6856039845
1887,1021430.7246376551
1888,194666.66666666485
1889,286134.8626812251
1890,852451.0248756217
1891,362500.0
1892,593500.0
1893,270712.2649365145
1894,520536.1192861399
1895,440000.0
1896,638785.2977676525
1897,1123361.02970794
1898,852451.0248756217
1899,921701.7900732589
1900,479000.0
1901,470000.0
1902,457000.0
1903,2099995.8543752795
1904,540000.0
1905,647721.8494071753
1906,628307.6923076882
1907,445501.89050999924
1908,1400000.0
1909,900040.0
1910,847401.9766487483
1911,605011.8995210294
1912,620340.0
1913,355730.441879445
1914,446666.6666666667
1915,888685.8204468973
1916,723592.9543160124
1917,570000.0
1918,383088.33147207665
1919,1631330.4146079326
1920,188474.58290558204
1921,772638.7883898047
1922,1585018.8083124254
1923,900000.0
1924,422640.1136363627
1925,437500.0
1926,1335315.0
1927,372397.6885428392
1928,340000.0
1929,496165.86704364384
1930,1560000.0
1931,1163050.1065517166
1932,836922.0370314196
1933,320000.0
1934,369244.4952149937
1935,470000.0
1936,1527308.794730503
1937,562083.3333333292
1938,1107645.3264355597
1939,1582235.085899189
1940,346333.3333333333
1941,307500.0
1942,315644.5722850744
1943,1000741.7958676502
1944,275000.0
1945,327407.61871585285
1946,518805.67780354497
1947,1058602.62033032
1948,930667.6249370764
1949,395115.7817524872
1950,550102.6543495371
1951,657638.5052330976
1952,556540.7407408053
1953,495000.0
1954,649960.0
1955,465788.557801395
1956,555806.2407387833
1957,260000.0
1958,844553.5
1959,745334.2863027807
1960,370000.0
1961,568417.065272594
1962,519542.74061905476
1963,417111.8168382442
1964,217847.87323282097
1965,340822.35794024164
1966,497798.0892499827
1967,405142.85714285716
1968,1062760.535271747
1969,2264239.715591161
1970,170000.0
1971,750000.0
1972,586986.2290132011
1973,535000.0
1974,482050.0827109093
1975,1465000.0
1976,400757.82537067804
1977,250000.0
1978,504193.0
1979,992019.4894429065
1980,458584.1533525533
1981,1540074.8607235972
1982,784696.291744905
1983,1628332.25581491
1984,896305.0924868686
1985,427500.0
1986,400746.7061340171
1987,405000.0
1988,1127489.0412671664
1989,592557.8286305944
1990,986910.3582808224
1991,100000.0
1992,280252.68691723834
1993,250000.0
1994,1592909.213350674
1995,593748.3255801992
1996,421159.2356687946
1997,340000.0
1998,2181673.9949274897
1999,439770.0
